article_title,article_time,article_author,article_image_thumb,article_detail_link
声優「前野智昭」が演じたテレビアニメのキャラクターで好きなのは誰？【2022年度版・人気投票実施中】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1669962445_81iWVgJAIkL-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1103667/
「草尾毅」が演じた好きなテレビアニメキャラランキングTOP29！　第1位は「真田遼〈烈火のリョウ〉（鎧伝サムライトルーパー）」に決定！【2022年最新投票結果】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1670211864_61WKXt9mKaL._AC_SL1500_-300x294.jpg,https://nlab.itmedia.co.jp/research/articles/1106010/
「Production I.G」のTVアニメで一番好きな作品は？【2022年版・人気投票実施中】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2021/12/1640141387_81JUpVgKaCL._AC_SL1500_-300x288.jpg,https://nlab.itmedia.co.jp/research/articles/1105674/
【女性に聞いた】「2022年秋アニメで最後まで見たい作品」ランキングTOP37！　第1位は「SPY×FAMILY 第2クール」！【2022年11月調査】,2022/12/10 20:20,oMi,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1669954982_text_cover_1669954977352-300x158.jpg,https://nlab.itmedia.co.jp/research/articles/1102930/
【美少女戦士セーラームーン】歴代の敵キャラであなたが一番好きなのは？【2022年度版・人気投票実施中】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1670551531_415bPEj1lJL._AC_-212x300.jpg,https://nlab.itmedia.co.jp/research/articles/1105847/
「2022年秋アニメ」で最後まで見たい作品ランキングTOP33！　第1位は「うる星やつら」！【2022年最新調査結果】,2022/12/10 20:20,hiro.,https://research.image.itmedia.co.jp/wp-content/uploads/2022/10/1666936215_610LRzvPqTL._AC_SL1024_-300x256.jpg,https://nlab.itmedia.co.jp/research/articles/1114162/
声優「三石琴乃」が演じたテレビアニメキャラ人気ランキングTOP27！　第1位は「葛城ミサト」【12月8日は三石琴乃さん誕生日】,2022/12/10 20:20,高橋マナブ,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1670402551_B0BNGVN86C.01._SCLZZZZZZZ_SX500_-211x300.jpg,https://nlab.itmedia.co.jp/research/articles/1087527/
【機動戦士ガンダムZZ】登場MS人気ランキングTOP35！　第1位は「ZZガンダム」に決定！【2022年最新投票結果】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1670220105_71qx30O5bcL._AC_SL1500_-300x283.jpg,https://nlab.itmedia.co.jp/research/articles/1095268/
【声優】「内田真礼」のテレビアニメキャラランキングTOP31！　第1位は「カタリナ・クラエス（はめふら）」に決定！【2022年最新投票結果】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2021/10/1634748641_f063e190aceeb392dae492e07d7a8e04-300x269.jpg,https://nlab.itmedia.co.jp/research/articles/1069143/
「いま最も話題の秋アニメ」ランキングTOP10！　1位は「SPY×FAMILY 第2クール」【2022年11月30日時点】,2022/12/10 20:20,センター,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1669984317_20221203_t_01-300x158.jpg,https://nlab.itmedia.co.jp/research/articles/1105120/
【声優】「梶裕貴」が演じたテレビアニメキャラで一番好きなのは？【2022年版・人気投票実施中】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2021/10/1635097500_6749013a68c17f6e5c6e2e3ddf70ba26-300x255.jpg,https://nlab.itmedia.co.jp/research/articles/1073802/
【男性が選んだ】「2022年秋アニメで最後まで見たい作品」ランキングTOP33！　第1位は「うる星やつら」！【2022年最新調査結果】,2022/12/10 20:20,高橋マナブ,https://research.image.itmedia.co.jp/wp-content/uploads/2022/10/1666936215_610LRzvPqTL._AC_SL1024_-300x256.jpg,https://nlab.itmedia.co.jp/research/articles/1103196/
声優「森川智之」が演じたテレビアニメキャラで一番好きなのは？【2022年版・人気投票実施中】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1668408280_91RiYxnMy0L._AC_SL1500_-300x276.jpg,https://nlab.itmedia.co.jp/research/articles/1053801/
【50代が選ぶ】「好きなジブリ作品」ランキングTOP10！　1位は「となりのトトロ」！【2022年最新調査結果】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/10/1665991328_51udNRHUQzL_500x500-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1092483/
声優「置鮎龍太郎」が演じたテレビアニメキャラクターで一番好きなのは誰？【2022年版・人気投票実施中】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1669892534_41MFM94Q19L._SL500_AA500_-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1053426/
【声優】「高橋李依」が演じたテレビアニメキャラクター人気ランキングTOP31！　第1位は「めぐみん（このすば）」に決定！【2022年最新投票結果】,2022/12/10 20:20,Dopey,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1669882006_501c212f2ecd82ad248bcdf3540f896d-300x169.jpg,https://nlab.itmedia.co.jp/research/articles/1022010/
【ガンダム】「機動戦士ガンダム 逆襲のシャア」登場MS＆MA人気ランキングTOP14！　第1位は「νガンダム」に決定！【2022年最新投票結果】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2021/04/1617603851_image-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1070507/
【40代が選ぶ】「好きなジブリ作品」ランキングTOP10！　1位は「となりのトトロ」！【2022年最新調査結果】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/10/1665832719_20221015_t_01-300x162.jpg,https://nlab.itmedia.co.jp/research/articles/1091651/
劇場版「名探偵コナン」主題歌人気ランキングTOP25！　1位は「クロノスタシス」【2022年投票結果】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/04/1650869292_B09XDPNH7P.01._SCLZZZZZZZ_SX500_-193x300.jpg,https://nlab.itmedia.co.jp/research/articles/1088614/
【30代以下に聞いた】「2022年秋アニメで最後まで見たい作品」ランキングTOP27！　第1位は「SPY×FAMILY 第2クール」【2022年11月調査】,2022/12/10 20:20,ヒロキタナカ,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1669956725_text_cover_1669956702185-300x158.jpg,https://nlab.itmedia.co.jp/research/articles/1100773/
【20代が選ぶ】「好きなジブリ作品」ランキングTOP10！　1位は「千と千尋の神隠し」！【2022年最新調査結果】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2021/03/1617178296_a19afb5ac43442ab72f5cb036ef4de7e-213x300.jpg,https://nlab.itmedia.co.jp/research/articles/1091463/
声優「水瀬いのり」のTVアニメキャラ人気ランキングTOP25！　1位は「中野五月（五等分の花嫁）」【12月2日は水瀬いのりさん誕生日】,2022/12/10 20:20,高橋マナブ,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1669431305_41ZaC14gKYL._AC_-300x214.jpg,https://nlab.itmedia.co.jp/research/articles/1086133/
声優「池田秀一」が演じた「シャア以外のアニメキャラ」人気ランキングTOP35！　第1位は「赤井秀一」【12月2日は池田秀一さん誕生日】,2022/12/10 20:20,高橋マナブ,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1669862088_51DbZ2sbn4L._AC_SL1000_-200x300.jpg,https://nlab.itmedia.co.jp/research/articles/1086273/
声優「銀河万丈」が演じたテレビアニメのキャラクターで一番好きなのは誰？【人気投票実施中】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1669707020_71l9Xj41NUL._AC_SL1500_-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1091997/
声優「悠木碧」が演じたTVアニメキャラ人気ランキングTOP30！　第1位は「立花響」【2022年最新投票結果】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1667977309_712yJXIg6hL-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1083539/
【機動戦士ガンダム】ファーストガンダムに登場する「水陸両用MS」で一番好きなのはどれ？【人気投票実施中】,2022/12/10 20:20,センター,https://research.image.itmedia.co.jp/wp-content/uploads/2022/10/1666766818_20221026_t_02-300x264.jpg,https://nlab.itmedia.co.jp/research/articles/1013069/
【ガンダム】「仮面キャラ」の声優人気ランキングTOP12！　第1位は「池田秀一（シャア・アズナブル／フル・フロンタル）」に決定！【2022年最新投票結果】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1669592697_91AgUoFy6L-300x295.jpg,https://nlab.itmedia.co.jp/research/articles/1087587/
「劇場版 呪術廻戦 0」や「鋼の錬金術師 FULLMETAL ALCHEMIST」「天気の子」など人気アニメのDVD・ブルーレイがAmazonブラックフライデーに登場！　お買い得商品おすすめ6選【2022年11月3日】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1669771687_81rnUU66soL._AC_SL1500_-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1095698/
「機動武闘伝Gガンダム」あなたが一番好きなキャラクターは誰？【2022年版・人気投票実施中】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1669208903_51RVPCXGBYL._AC_-300x279.jpg,https://nlab.itmedia.co.jp/research/articles/1076801/
【超時空要塞マクロス】初代「マクロス」の統合軍で一番好きなキャラクターは誰？【2022年版・人気投票実施中】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/05/1652416301_71UT0Hj2TJL._SS500_-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1070748/
【声優】「松岡禎丞」が演じたテレビアニメキャラクター人気ランキングTOP32！　第1位は「キリト（SAO）」に決定！【2022年最新投票結果】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1669091923_51GTDUWe7L._AC_SL1417_-300x280.jpg,https://nlab.itmedia.co.jp/research/articles/1068996/
「機動戦士Zガンダム」のモビルスーツ人気ランキングTOP30！　第1位は「Zガンダム」！【2022年最新投票結果】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1669058879_71SOMVNKbNL._AC_SL1500_-300x250.jpg,https://nlab.itmedia.co.jp/research/articles/1070488/
【機動戦士ガンダムSEED】あなたが一番好きな「ガンダム」はどれ？【2022年版・人気投票実施中】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1668748056_71fg95iHPUL._AC_SL1500_-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1066506/
声優「花江夏樹」が演じたテレビアニメキャラクター人気ランキングTOP30！　第1位は「竈門炭治郎」【2022年最新投票結果】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/10/1667199841_71DaTePGEWL._AC_SL1500_-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1060449/
「ゆるキャン△」であなたが一番好きなキャラクターは？【2022年版・人気投票実施中】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1668759249_yurucam_00-300x216.jpg,https://nlab.itmedia.co.jp/research/articles/1067131/
【ガンダムシリーズ】「ジオン系組織所属の女性キャラクター」人気ランキングTOP28！　第1位は「ハマーン・カーン」に決定！【2022年最新投票結果】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/03/1646384985_51WeKFr9EXL._SL1300_AA1500_-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1051518/
【美少女戦士セーラームーン】キャラクター人気ランキングTOP29！　第1位は「天王はるか・セーラーウラヌス」【2022年最新投票結果】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1669360789_51rreBxd0oL._SX323_BO1204203200_-195x300.jpg,https://nlab.itmedia.co.jp/research/articles/1070508/
【ガンダム】ガンダム系のMSを操縦した「宇宙世紀シリーズの女性キャラクター」人気ランキングTOP19！　第1位は「セイラ・マス」に決定！【2022年最新投票結果】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/10/1667197500_61Vphz2XXXL._AC_SL1500_-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1059571/
声優「大塚明夫」のアニメキャラ人気ランキングTOP33！　第1位は「ブラック・ジャック」【11月24日は大塚明夫さん誕生日】,2022/12/10 20:20,高橋マナブ,https://research.image.itmedia.co.jp/wp-content/uploads/2022/04/1651037661_816c2PchXxL._AC_SX425_-259x300.jpg,https://nlab.itmedia.co.jp/research/articles/1051939/
【ジブリ】「宮崎駿作品の主題歌」で一番好きなのはどれ？【2022年版・人気投票実施中】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1667538640_61oxT-rrgdL._AC_SL1024_-300x297.jpg,https://nlab.itmedia.co.jp/research/articles/1032751/
【新機動戦記ガンダムW】であなたが一番好きなモビルスーツはなに？【2022年版・人気投票実施中】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1668492558_61elDVPbnvL._AC_SL1000_-300x213.jpg,https://nlab.itmedia.co.jp/research/articles/1056840/
【機動戦士ガンダムZZ】あなたが好きなモビルスーツはなに？【2022年版・人気投票実施中】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1667969833_81595EagLhL._AC_SL1500_-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1043196/
「花田十輝」がシリーズ構成を手掛けたテレビアニメ人気ランキングTOP31！　第1位は「宇宙よりも遠い場所」に決定！【2022年最新投票結果】,2022/12/10 20:20,Dopey,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1668407490_61AxNLlx7SL_1200x1200-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1053290/
「WORKING!!」であなたが一番好きなキャラクターは誰？【人気投票実施中】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1668450698_7189ueIyqZL._AC_SL1416_-300x212.jpg,https://nlab.itmedia.co.jp/research/articles/1055265/
声優「草尾毅」のテレビアニメキャラで一番好きなのは？【11月20日は草尾毅さん誕生日・人気投票実施中】,2022/12/10 20:20,高橋マナブ,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1668408281_41tExx3ggkL._AC_-282x300.jpg,https://nlab.itmedia.co.jp/research/articles/1053617/
【機動戦士ガンダムSEED DESTINY】あなたが好きなMS・MAはどの機体？【2022年版・人気投票実施中】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1668670754_51cLYLAqWWL_500x500-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1056687/
【京アニ】「京都アニメーション」のテレビアニメ作品で好きなのは？【2022年版・人気投票実施中】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1667971074_814PmSdWwaL._AC_SL1500_-300x223.jpg,https://nlab.itmedia.co.jp/research/articles/1043263/
「BANANA FISH」の登場キャラクターで好きなのは誰？【2022年版・人気投票実施中】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1667883792_001-300x261.jpg,https://nlab.itmedia.co.jp/research/articles/1040056/
「名探偵コナン」歴代ED曲人気ランキングTOP30！　第1位は「Secret of my heart（倉木麻衣）」に決定！【2022年最新投票結果】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2021/10/1633548180_bf79fb206e8e57d4c513f2f627ce820d-300x266.jpg,https://nlab.itmedia.co.jp/research/articles/1037054/
【40代が選んだ】日本一だと思う「女性声優」ランキングTOP28！　第1位は「野沢雅子」【2022年最新調査結果】,2022/12/10 20:20,高橋マナブ,https://research.image.itmedia.co.jp/wp-content/uploads/2022/10/1667285388_2416088_m-300x200.jpg,https://nlab.itmedia.co.jp/research/articles/1055931/
「マクロス」シリーズ歌姫の声優人気ランキングTOP12！　第1位は「遠藤綾（シェリル・ノーム）」に決定！【2022年最新投票結果】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1668145133_71A76htKoHS._AC_SL1200_-300x286.jpg,https://nlab.itmedia.co.jp/research/articles/1048591/
「魔法科高校の劣等生」人気キャラランキングTOP32！　1位は「司波達也」に決定【2022年投票結果】,2022/12/10 20:20,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/10/1664769958_mahouka_0-300x262.jpg,https://nlab.itmedia.co.jp/research/articles/1022711/
「高橋留美子」原作アニメ「メインヒロイン担当声優」人気ランキングTOP8！　1位は「島本須美（音無響子「めぞん一刻」）」に決定【2022年最新投票結果】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2021/08/1628226580_kyoko-213x300.jpg,https://nlab.itmedia.co.jp/research/articles/1092450/
「クレヨンしんちゃん」の映画で一番好きな作品ランキングTOP30！　第1位は「嵐を呼ぶ アッパレ! 戦国大合戦」【2022年最新投票結果】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2023/01/1670308284_71938LUzGGL._SL1300_AA1500_-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1069735/
「新世紀エヴァンゲリオンの使徒」人気ランキングTOP18！　第1位は「第17使徒タブリス」に決定！【2022年最新投票結果】,2023/01/03 21:00,Dopey,https://research.image.itmedia.co.jp/wp-content/uploads/2022/10/1665458191_51EKp-YztYL_500x500-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1036303/
「美少女戦士セーラームーン」シリーズ歴代OP・ED主題歌人気ランキングTOP13！　第1位は「ムーンライト伝説」【2022年最新投票結果】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1669204551_001-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1076777/
【装甲騎兵ボトムズ】あなたが一番好きなTV版に登場する「アーマードトルーパー」はなに？【2022年版・人気投票実施中】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1668159095_61Dvu0xpMvL._SL1500_AA1500_-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1040718/
「検索数が急上昇したアニメ」ランキングTOP10！　第1位は「SPY×FAMILY」【Yahoo！検索大賞2022】,2023/01/03 21:00,センター,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1670310583_20221206_t_29-300x158.jpg,https://nlab.itmedia.co.jp/research/articles/1111737/
【聖戦士ダンバイン】あなたが一番好きなTV版に登場する「オーラバトラー」はなに？【2022年版・人気投票実施中】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/01/1643261804_91O1fLpRwSL._AC_SL1500_-284x300.jpg,https://nlab.itmedia.co.jp/research/articles/1043308/
【声優】「坂本真綾」が演じたテレビアニメキャラで一番好きなのは？【2022年版・人気投票実施中】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/04/1650971546_61LgXmk4xJL._AC_SL1500_-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1095989/
アニメ「ゲゲゲの鬼太郎」シリーズ作品人気ランキングTOP7！　第1位は「第3期（1985～1988年）」に決定！【2022年最新投票結果】,2023/01/03 21:00,Dopey,https://research.image.itmedia.co.jp/wp-content/uploads/2022/10/1667190940_71FylM1CQtL_1200x1000-300x250.jpg,https://nlab.itmedia.co.jp/research/articles/1022338/
「ひだまりスケッチ」キャラクター人気ランキングTOP19！　第1位は「宮子」に決定！【2022年最新投票結果】,2023/01/03 21:00,Dopey,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1668397207_61l9xa4hGaL_1200x1200-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1053041/
「Production I.G」制作のテレビアニメ人気ランキングTOP31！　第1位は「ジョーカー・ゲーム」に決定！【2022年最新投票結果】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1672023125_61hxOm7FsFL._AC_SL1090_-300x273.jpg,https://nlab.itmedia.co.jp/research/articles/1151182/
「戦姫絶唱シンフォギア」キャラクター人気ランキングTOP29！　第1位は「雪音クリス」【12月28日は雪音クリス誕生日】,2023/01/03 21:00,高橋マナブ,https://research.image.itmedia.co.jp/wp-content/uploads/2022/03/1648698848_71d7psfhzdL._AC_SL1000_-300x208.jpg,https://nlab.itmedia.co.jp/research/articles/1144031/
「宮崎駿作品の主題歌」人気ランキングTOP16！　第1位は「君をのせて」【2022年最新投票結果】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1667538640_61oxT-rrgdL._AC_SL1024_-300x297.jpg,https://nlab.itmedia.co.jp/research/articles/1153375/
「2022年アニメランキング」TOP10！　第1位は「進撃の巨人 The Final Season Part 2」！【2022年Filmarks調べ】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1672046948_71UOZXr4ylS._SL1000_AA1000_-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1167099/
【社会人が選ぶ】「2022年一番面白かったアニメ」ランキングTOP23！　第1位は「SPY×FAMILY」！【2022年最新調査結果】,2023/01/03 21:00,hiro.,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1671761215_text_cover_1671761203151-300x158.jpg,https://nlab.itmedia.co.jp/research/articles/1159144/
声優「井上麻里奈」が演じるテレビアニメキャラで一番好きなのは？【人気投票実施中】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1669706658_81sCc7cUOFL._AC_SL1000_-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1091993/
声優「置鮎龍太郎」が演じたテレビアニメキャラ人気ランキングTOP30！　第1位は「手塚国光」！【2022年最新投票結果】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1669892534_41MFM94Q19L._SL500_AA500_-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1144090/
あなたが一番好きな「世界名作劇場」のアニメ作品はどれ？【2022年版・人気投票実施中】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1671776544_61cVvr9UTpL._AC_-212x300.jpg,https://nlab.itmedia.co.jp/research/articles/1156243/
声優「銀河万丈」が演じる一番好きなテレビアニメキャラランキングTOP21！　第1位は「ギレン・ザビ」【2022年最新投票結果】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1669707020_71l9Xj41NUL._AC_SL1500_-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1144138/
声優「梶裕貴」のテレビアニメキャラ人気ランキングTOP31！　第1位は「ヒュンケル」に決定！【2022年最新投票結果】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1671502834_81jn8eo73bS._AC_SL1500_-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1143933/
「J.C.STAFF」の1990年代のアニメで好きな作品は？【人気投票実施中】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1671424463_81GrB1wGRcL._AC_SL1500_-222x300.jpg,https://nlab.itmedia.co.jp/research/articles/683237/
声優「森川智之」が演じた好きなTVアニメキャラランキングTOP42！　第1位は「波風ミナト」に決定！【2022年最新投票結果】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1671761388_91RiYxnMy0L._AC_SY445_mori-212x300.jpg,https://nlab.itmedia.co.jp/research/articles/1145593/
声優「阿澄佳奈」のテレビアニメキャラ人気ランキングTOP27！　同率1位は「種島ぽぷら」＆「ニャル子」【2022年最新投票結果】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2021/11/1636528682_ec16e8262321acb94ed7fc82cbb3c083-300x126.jpg,https://nlab.itmedia.co.jp/research/articles/1076746/
【けいおん！】「放課後ティータイム」（桜高軽音部）の楽曲人気ランキングTOP28！　第1位は「U＆I」！【2022年最新投票結果】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1671701616_71Orm24yjrL._SL1000_AA1000_-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1143980/
【機動戦士ガンダム】ファーストガンダムに登場する「水陸両用MS」人気ランキングTOP5！　第1位は「MSM-07S シャア専用ズゴック」に決定！【2022年最新投票結果】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/10/1666235786_71oUt3dN0_1200x1200-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1149372/
【男性に聞いた】「2022年一番面白かったアニメ」ランキングTOP28！　第1位は「『鬼滅の刃』 遊郭編」！【2022年最新調査結果】,2023/01/03 21:00,高橋マナブ,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1671512766_text_cover_1671512756407-300x158.jpg,https://nlab.itmedia.co.jp/research/articles/1148901/
【タイバニ】アニメ「TIGER ＆ BUNNY」で好きな「ヒーローの能力」はなに？【人気投票実施中】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1668742638_61-3nwc0RfL._AC_SL1000_-300x250.jpg,https://nlab.itmedia.co.jp/research/articles/1076797/
声優「石川由依」が演じたテレビアニメキャラで一番好きなのは？【2022年版・人気投票実施中】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1670642377_66c19942ab4ba346fdb64ccc04cde373-300x277.png,https://nlab.itmedia.co.jp/research/articles/1123907/
声優「小山力也」が演じたテレビアニメキャラ人気ランキングTOP20！　第1位は「ハクオロ（うたわれるもの）」【12月18日は小山力也さん誕生日】,2023/01/03 21:00,高橋マナブ,https://research.image.itmedia.co.jp/wp-content/uploads/2022/11/1670816194_71BEWzCctAL._AC_SL1115_-237x300.jpg,https://nlab.itmedia.co.jp/research/articles/1138983/
【超時空要塞マクロス】初代マクロスの統合軍で好きなキャラクターランキングTOP15！　第1位は「ロイ・フォッカー」に決定！【2022年最新投票結果】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1670992935_71wEIbBeegL._AC_SL1200_-300x207.jpg,https://nlab.itmedia.co.jp/research/articles/1124413/
「若本規夫」が演じたテレビアニメキャラクター人気ランキングTOP36！　第1位は「オスカー・フォン・ロイエンタール（銀河英雄伝説）」に決定！【2022年最新投票結果】,2023/01/03 21:00,ねとらぼ調査隊,https://research.image.itmedia.co.jp/wp-content/uploads/2022/12/1670656214_51C3a8AhPlL-300x300.jpg,https://nlab.itmedia.co.jp/research/articles/1111455/
